frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96
506,,"(289.55, 18.15)",,,"(133.06, 216.07)",,"(391.25, 447.14)",,"(273.74, 225.22)",,,"(436.02, 22.11)","(28.32, 20.09)",,,"(200.79, 2.37)",,,"(625.61, 47.60)","(266.93, 197.08)","(136.35, 32.18)","(550.03, 200.10)",,"(258.13, 16.02)",,,,,"(23.42, 28.53)","(288.06, 220.75)",,,,,,,,,,"(167.15, 19.47)",,,,,,,,,,"(159.41, 27.15)",,,,,"(251.92, 369.64)","(23.71, 56.88)",,,,,,,"(583.34, 64.50)",,,"(525.42, 29.27)",,,,"(672.04, 19.53)","(523.42, 46.63)",,,,"(376.41, 21.62)",,,,,,,,"(382.92, 43.58)",,,"(687.96, 21.41)","(542.66, 36.69)",,,,"(644.00, 286.33)","(624.89, 36.71)","(384.28, 446.49)","(412.54, 334.20)",,"(133.95, 22.95)"
507,,"(290.84, 18.05)",,,"(133.40, 213.64)",,"(391.28, 447.13)",,"(273.73, 225.26)",,,"(435.89, 21.39)","(27.43, 20.74)",,,"(200.76, 2.28)",,,"(625.60, 47.44)","(266.96, 197.19)","(135.36, 31.49)","(550.04, 200.10)",,"(259.08, 15.93)",,,,,"(24.79, 29.73)","(288.07, 220.86)",,,,,,,,,,"(168.59, 20.28)",,,,,,,,,,"(160.52, 25.86)",,,,,"(252.13, 369.48)","(23.59, 54.35)",,,,,,,,,,"(524.99, 29.34)",,,,"(671.75, 19.27)","(525.80, 43.91)",,,,"(376.43, 21.60)",,,,,,,,"(383.58, 44.06)",,,"(688.61, 21.62)","(543.31, 35.23)",,,,"(643.81, 285.50)","(624.83, 36.73)","(384.38, 446.44)","(413.09, 331.27)",,"(133.36, 22.40)"
508,,"(291.37, 18.56)",,,"(133.46, 211.45)",,"(391.25, 447.18)",,"(273.74, 225.29)",,,"(436.10, 20.88)","(27.03, 20.59)",,,,,,"(625.55, 47.34)","(266.97, 197.46)","(134.81, 31.20)","(550.07, 200.06)",,"(259.77, 16.31)",,,,,"(25.12, 30.61)","(288.05, 220.86)",,,,,,,,,,"(169.94, 22.43)",,,,,,,,,,"(160.49, 26.61)",,,,,"(252.41, 368.95)","(23.25, 51.59)",,,,,,,,,,"(525.06, 29.41)",,,,"(671.75, 19.38)","(527.96, 41.41)",,,,"(376.84, 21.64)",,,,,,,,"(383.64, 44.29)",,,"(688.89, 21.52)","(543.73, 33.48)",,,,"(643.58, 284.65)","(624.80, 36.73)","(384.41, 446.51)","(413.87, 328.90)",,"(133.36, 21.91)"
509,,"(290.96, 18.47)",,,"(133.54, 209.59)",,"(391.26, 447.15)",,"(273.74, 225.28)",,,"(436.38, 20.96)",,,,"(200.92, 2.19)",,,"(625.47, 47.20)","(266.95, 197.46)","(134.42, 31.00)","(550.03, 200.13)",,"(260.68, 16.84)","(180.05, 8.97)",,,,"(25.95, 31.71)","(288.00, 220.92)",,,,,,,,,,"(170.54, 23.88)",,,,,,,,,,"(160.68, 26.56)",,,,,"(252.48, 367.78)","(23.33, 49.00)",,,,,,,"(583.28, 64.53)",,,"(525.06, 29.54)",,,,"(671.72, 19.60)","(529.87, 38.27)",,,,"(377.20, 21.68)",,,,,,,,"(383.64, 44.28)",,,"(689.70, 21.59)","(544.91, 31.08)",,,,"(642.93, 283.59)","(624.78, 36.73)","(384.45, 446.57)","(414.46, 326.73)",,"(133.11, 21.27)"
510,,"(290.95, 18.45)",,,"(133.72, 207.18)",,"(391.24, 447.16)",,"(273.73, 225.30)",,,"(437.30, 21.02)",,,,"(201.05, 2.03)",,,"(625.45, 47.42)","(266.99, 197.50)","(133.90, 30.30)","(550.06, 200.08)",,"(261.07, 17.35)","(180.58, 10.05)",,,,"(26.44, 32.06)","(288.01, 220.91)",,,,,,,,,,"(171.56, 25.27)",,,,,,,,,,"(160.89, 26.24)",,,,,"(252.75, 366.45)","(23.28, 46.55)",,,,,,,"(583.26, 64.51)",,,"(525.45, 29.49)",,,,"(671.31, 19.57)","(531.27, 35.58)",,,,"(377.68, 21.36)",,,,,,,,"(383.68, 44.26)",,,"(690.03, 21.51)","(545.22, 29.67)",,,,"(642.05, 282.49)","(624.84, 36.74)","(384.44, 446.54)","(414.96, 324.78)",,"(133.07, 20.07)"
511,,"(290.73, 18.00)",,,"(133.75, 205.03)",,"(391.27, 447.13)",,"(273.78, 225.30)",,,"(438.70, 21.36)",,,,"(201.06, 2.08)",,,"(625.47, 47.46)","(267.06, 197.61)","(134.02, 30.44)","(550.10, 200.16)",,"(261.86, 17.39)","(181.46, 11.63)",,,,"(27.07, 32.48)","(288.03, 220.92)",,,,,,,,,,"(172.72, 26.63)",,,,,,,,,,"(161.35, 25.79)",,,,,"(253.13, 365.73)","(23.36, 45.75)",,,,,,,"(583.28, 63.51)",,,"(525.72, 29.44)",,,,"(670.92, 19.38)","(533.49, 32.58)",,,,"(378.40, 21.15)",,,,,,,,"(383.68, 44.22)",,,"(690.98, 21.49)","(544.84, 28.26)",,,,"(641.07, 280.77)","(624.83, 36.75)","(384.41, 446.47)","(416.04, 322.95)",,"(133.10, 19.90)"
512,,"(291.24, 17.70)",,,"(133.93, 202.57)",,"(391.21, 447.15)",,"(273.76, 225.29)",,,"(438.54, 21.15)",,,,"(200.97, 2.20)",,,"(625.44, 47.44)","(267.07, 197.62)","(133.79, 30.64)","(549.99, 200.10)",,"(261.99, 17.30)","(182.39, 13.59)",,,,"(27.65, 32.41)","(287.88, 221.02)",,,,,,,,,,"(173.65, 29.22)",,,,,,,,,,"(161.16, 25.44)",,,,,"(253.47, 364.91)","(23.40, 44.84)",,,,,,,"(583.20, 64.51)",,,"(525.76, 29.62)",,,,"(670.65, 19.74)","(535.08, 29.97)",,,,"(380.07, 20.89)",,,,,,,,"(383.63, 44.25)",,,"(690.92, 21.60)","(544.99, 26.71)",,,,"(640.21, 279.54)","(624.79, 36.78)","(384.46, 446.47)","(417.57, 320.25)",,"(133.34, 20.44)"
513,,"(292.59, 17.37)",,,"(134.03, 200.12)",,"(391.21, 447.15)",,"(273.71, 225.30)",,,"(438.70, 21.03)","(26.78, 18.78)",,,"(201.00, 2.26)",,,"(625.48, 47.46)","(267.05, 197.63)","(133.16, 30.21)","(549.91, 200.02)",,"(262.53, 17.50)","(182.74, 14.06)",,,,"(28.21, 32.48)","(287.83, 221.13)",,,,,,,,,,"(173.24, 31.68)",,,,,,,,,,"(161.17, 24.91)",,,,,"(253.74, 364.50)","(23.34, 44.14)",,,,,,,"(583.27, 64.43)",,,"(525.64, 29.35)",,,,"(669.67, 19.93)","(537.79, 27.40)",,,,"(381.20, 20.67)",,,,,,,,"(383.64, 44.21)",,,"(690.94, 21.68)","(545.38, 24.52)",,,,"(639.41, 277.86)","(624.79, 36.82)","(384.50, 446.44)","(419.37, 318.07)",,"(133.65, 21.31)"
514,,"(293.68, 17.04)",,,"(134.00, 198.08)",,"(391.24, 447.19)",,"(273.72, 225.26)",,,"(439.96, 21.28)","(27.10, 18.66)",,,"(201.11, 2.25)",,,"(625.55, 47.44)","(267.02, 197.64)","(132.66, 29.65)","(549.89, 200.06)",,"(263.10, 17.48)","(182.95, 15.95)",,,,"(28.43, 32.38)","(287.81, 221.16)",,,,,,,,,,"(173.86, 34.03)",,,,,,,,,,"(161.45, 24.06)",,,,,"(254.36, 363.85)","(23.29, 43.88)",,,,,,,"(583.26, 64.31)",,,"(525.62, 29.35)",,,,"(669.06, 19.85)","(537.87, 26.20)",,,,"(382.36, 20.40)",,,,,,,,"(383.62, 44.20)",,,"(690.57, 21.58)","(545.37, 23.84)",,,,"(638.41, 276.23)","(624.79, 36.80)","(384.47, 446.36)","(421.55, 315.44)",,"(133.91, 21.55)"
515,,"(295.54, 17.10)",,,"(134.29, 195.38)",,"(391.22, 447.23)",,"(273.73, 225.10)",,,"(439.70, 21.23)","(27.31, 18.17)",,,,,,"(625.53, 47.47)","(267.03, 197.70)","(132.50, 29.43)","(549.92, 200.07)",,"(263.60, 17.48)","(183.38, 16.22)",,,,"(28.91, 32.39)","(287.79, 221.22)",,,,,,,,,,"(174.59, 35.96)",,,,,,,,,,"(161.48, 23.09)",,,,,"(254.82, 363.04)","(23.23, 43.89)",,,,,,,"(583.29, 64.32)",,,"(525.70, 29.55)",,,,"(667.92, 19.01)","(537.64, 25.33)",,,,"(384.55, 19.98)",,,,,,,,"(383.65, 44.21)",,,"(690.19, 21.73)","(545.58, 23.24)",,,,"(636.96, 273.84)","(624.78, 36.88)","(384.48, 446.38)","(424.03, 314.08)",,"(134.45, 21.74)"
516,,"(296.91, 16.64)",,,"(134.55, 193.09)",,"(391.24, 447.22)",,"(274.14, 224.74)",,,"(438.94, 20.55)","(27.75, 18.53)",,,"(201.12, 2.19)",,,"(625.54, 47.53)","(267.07, 197.71)","(132.47, 29.05)","(549.98, 199.97)",,"(264.27, 17.37)","(183.38, 16.42)",,,,"(29.63, 32.14)","(287.84, 221.22)",,,,,,,,,,"(174.88, 38.22)",,,,,,,,,,"(162.05, 20.88)",,,,,"(255.33, 361.94)","(23.27, 43.95)",,,,,,,,,,"(525.62, 29.55)",,,,"(667.25, 18.89)","(537.54, 24.43)",,,,"(386.39, 19.27)",,,,,,,,"(383.57, 44.20)",,,"(689.84, 21.84)","(546.05, 22.14)",,,,"(635.59, 271.57)","(624.81, 36.81)","(384.49, 446.41)","(425.20, 312.83)",,"(134.89, 21.89)"
517,,"(299.09, 16.13)",,,"(134.74, 191.10)",,"(391.23, 447.22)",,"(274.10, 224.57)",,,"(438.99, 19.97)",,,,,,,"(625.52, 47.53)","(267.08, 197.70)","(132.60, 28.82)","(549.99, 199.98)",,"(264.79, 17.35)","(183.46, 16.59)",,,,"(30.99, 31.26)","(287.84, 221.22)",,,,,,,,,,"(175.23, 40.57)",,,,,,,,,,"(162.73, 18.23)",,,,,"(255.82, 361.07)","(23.26, 43.55)",,,,,,,"(583.26, 64.56)",,,"(525.58, 29.52)",,,,"(666.11, 18.94)","(537.18, 23.78)",,,,"(388.87, 18.82)",,,,,,,,"(383.51, 44.18)",,,"(689.48, 21.84)","(545.98, 21.09)",,,,"(634.38, 269.62)","(624.81, 36.81)","(384.47, 446.41)","(426.19, 311.80)",,"(136.17, 21.81)"
518,,"(301.37, 15.36)",,,"(134.65, 188.57)",,"(391.26, 447.19)",,"(274.19, 224.31)",,,"(438.85, 19.38)",,,,,,,"(625.45, 47.69)","(267.09, 197.72)","(132.97, 28.59)","(549.96, 200.01)",,"(264.89, 17.35)","(183.06, 16.62)",,,,"(31.96, 30.58)","(287.87, 221.23)",,,,,,,,,,"(175.34, 43.09)",,,,,,,,,,"(163.03, 17.60)",,,,,"(256.17, 360.02)","(23.09, 41.81)",,,,,,,"(583.20, 63.29)",,,"(525.51, 29.51)",,,,"(664.17, 18.66)","(537.08, 23.71)",,,,"(390.43, 18.21)",,,,,,,,"(383.52, 44.12)",,,"(688.83, 22.24)","(545.58, 20.25)",,,,"(633.88, 268.02)","(624.82, 36.80)","(384.46, 446.36)","(427.67, 311.04)",,"(137.22, 21.42)"
519,,"(302.86, 15.05)",,,"(134.57, 186.56)",,"(391.27, 447.17)",,"(274.25, 224.12)",,,"(438.73, 17.64)","(29.38, 18.82)",,,,,,"(625.55, 47.88)","(267.07, 197.70)","(133.44, 28.38)","(549.93, 199.94)",,"(265.10, 17.26)","(182.91, 16.74)",,,,"(33.63, 29.19)","(287.87, 221.22)",,,,,,,,,,"(175.61, 45.94)",,,,,,,,,,"(163.03, 16.22)",,,,,"(256.50, 358.68)","(24.34, 38.16)",,,,,,,"(583.03, 63.14)",,,"(525.56, 29.46)",,,,"(662.69, 18.57)","(537.06, 23.77)",,,,"(393.24, 17.51)",,,,,,,,"(383.59, 44.09)",,,"(687.97, 22.47)","(544.67, 19.70)",,,,"(633.46, 265.92)","(624.83, 36.84)","(384.44, 446.38)","(429.11, 310.20)",,"(138.52, 21.09)"
520,,"(305.26, 14.70)",,,"(134.62, 183.38)",,"(391.27, 447.14)",,"(274.27, 223.91)",,,"(438.69, 16.47)","(30.56, 18.61)",,,,,,"(625.64, 47.49)","(267.06, 197.70)","(133.00, 28.22)","(549.91, 199.85)",,"(265.04, 17.30)","(182.73, 16.54)",,,,"(34.15, 28.24)","(287.97, 221.21)",,,,,,,,,,"(175.55, 49.42)",,,,,,,,,,,,,,,"(256.68, 358.10)","(24.96, 36.32)",,,,,,,"(583.28, 64.32)",,,"(525.64, 29.29)",,,,"(661.13, 18.66)","(537.53, 23.29)",,,,"(395.66, 17.08)",,,,,,,,"(383.50, 44.11)",,,"(686.86, 23.69)","(544.31, 19.51)",,,,"(633.33, 263.47)","(624.83, 36.76)","(384.35, 446.38)","(430.66, 308.97)",,"(139.92, 20.75)"
521,,,,,"(134.80, 181.08)",,"(391.30, 447.14)",,"(274.23, 223.73)",,,,"(31.44, 18.09)",,,,,,"(625.66, 47.35)","(267.04, 197.74)","(133.57, 27.74)","(549.84, 199.82)",,"(265.00, 17.31)","(182.76, 16.47)",,,,"(34.98, 28.08)","(287.93, 221.21)",,,,,,,,,,"(175.68, 52.51)",,,,,,,,,,,,,,,"(256.88, 357.43)","(25.71, 33.76)",,,,,,,"(583.24, 64.76)",,,"(525.79, 29.20)",,,,"(659.12, 18.84)","(537.55, 23.05)",,,,"(398.46, 16.74)",,,,,,,,"(383.47, 44.14)",,,"(685.49, 25.03)","(543.00, 19.33)",,,,"(633.10, 261.35)","(624.89, 36.50)","(384.41, 446.36)","(432.47, 308.21)",,"(141.42, 20.02)"
522,,,,,"(134.77, 178.61)",,"(391.37, 447.17)",,"(274.15, 223.73)",,,,"(33.10, 17.27)",,,,,,"(625.59, 47.41)","(267.04, 197.78)","(134.48, 27.03)","(549.84, 199.72)",,"(265.04, 17.39)","(182.85, 16.50)",,,,"(36.16, 26.15)","(287.97, 221.21)",,,,,,,,,,"(175.59, 54.80)",,,,,,,,,,,,,,,"(257.42, 355.58)","(26.65, 29.94)",,,,,,,"(583.28, 64.33)",,,"(525.87, 29.24)",,,,"(657.07, 19.38)","(537.37, 23.20)",,,,"(401.40, 16.34)",,,,,,,,"(383.43, 44.16)",,,"(683.61, 26.24)","(541.84, 19.27)",,,,"(632.77, 259.18)","(624.88, 36.34)","(384.43, 446.34)","(433.53, 307.49)",,"(142.97, 19.03)"
523,,,,,"(134.75, 176.43)",,"(391.40, 447.21)",,"(274.21, 223.72)",,,,"(34.48, 17.12)",,,"(201.15, 2.22)",,,"(625.64, 47.46)","(267.10, 197.78)","(133.47, 26.65)","(549.90, 199.82)",,"(265.22, 17.37)","(182.96, 16.50)",,,,"(38.99, 24.01)","(287.98, 221.20)",,,,,"(62.78, 11.70)",,,,,"(175.40, 57.66)",,,,,,,,,,,,,,,"(257.91, 353.77)","(27.49, 28.31)",,,,,,,"(583.20, 64.46)",,,"(525.77, 29.42)",,,,"(655.48, 19.38)","(536.68, 23.57)",,,,"(403.72, 16.42)",,,,,,,,"(383.66, 44.10)",,,"(682.44, 27.07)","(541.01, 19.03)",,,,"(632.44, 256.99)","(624.84, 36.09)","(384.39, 446.37)","(435.19, 306.79)",,"(144.46, 18.06)"
524,,,,,"(134.65, 173.74)",,"(391.40, 447.18)",,"(274.23, 223.70)",,,,,,,,,,"(625.72, 47.53)","(267.12, 197.76)","(134.37, 25.88)","(549.92, 199.67)",,"(265.36, 17.35)","(183.12, 16.74)",,,,"(41.66, 21.56)","(288.00, 221.20)",,,,,,,,,,"(175.39, 60.11)",,,,,,,,,,,,,,,"(258.06, 352.33)","(27.72, 27.29)",,,,,,,,,,"(525.64, 29.48)",,,,"(654.14, 19.18)","(536.62, 23.16)",,,,"(406.14, 16.46)",,,,,,,,"(383.60, 44.13)",,,"(680.78, 28.03)","(539.83, 19.06)",,,,"(632.38, 254.87)","(624.91, 35.68)","(384.39, 446.39)","(436.81, 305.61)","(377.95, 69.56)","(145.56, 17.83)"
525,,,,,"(134.15, 171.37)",,"(391.40, 447.20)",,"(274.23, 223.71)",,,,,,,,,,"(625.74, 47.42)","(267.12, 197.77)","(136.09, 25.39)","(549.89, 199.68)",,"(265.46, 17.34)","(183.28, 16.80)",,,,"(42.52, 20.17)","(288.02, 221.22)",,,,,"(65.55, 18.07)",,"(557.48, 11.53)",,,"(175.55, 62.29)",,,,,,,,,,,,,,,"(258.32, 350.12)","(28.05, 27.42)",,,,,,,"(583.21, 63.17)",,,"(525.66, 29.58)",,,,"(652.57, 18.74)","(537.59, 22.62)",,,,"(409.50, 16.62)",,,,,,,,"(383.44, 44.14)",,,"(679.28, 28.04)","(539.35, 18.04)",,,,"(632.42, 252.69)","(625.03, 34.90)","(384.41, 446.39)","(438.05, 304.60)","(377.71, 68.52)","(146.41, 17.26)"
526,,,,,"(134.17, 169.69)",,"(391.40, 447.16)",,"(274.25, 223.70)",,,,,,,,,,"(625.80, 47.46)","(267.11, 197.82)","(137.29, 24.92)","(549.92, 199.69)",,"(265.54, 17.37)","(183.36, 16.76)",,,,"(43.36, 19.99)","(288.04, 221.24)",,,,,"(66.26, 18.58)",,,,,"(176.32, 64.25)",,,,,,,,,,,,,,,"(258.63, 348.74)","(29.68, 27.17)",,,,,,,"(583.20, 63.26)",,,"(525.71, 29.48)",,,,"(650.10, 17.90)","(537.17, 23.95)",,,,"(412.78, 16.59)",,,,,,,,"(383.49, 44.17)",,,"(677.67, 28.10)","(538.23, 17.54)",,,,"(632.65, 250.50)","(625.08, 34.03)","(384.46, 446.34)","(439.31, 303.58)","(377.50, 67.25)","(146.96, 17.52)"
527,,,,,"(134.02, 167.83)",,"(391.42, 447.18)",,"(274.23, 223.71)",,,,,,,"(201.20, 2.23)",,,"(625.63, 47.41)","(267.12, 197.86)","(138.30, 24.46)","(549.93, 199.77)",,"(265.78, 17.44)","(183.32, 16.75)",,,,"(44.69, 20.04)","(288.02, 221.23)",,,,,"(67.67, 19.24)",,"(553.43, 15.38)",,,"(177.87, 65.48)",,,,,,,,,,,,,,,"(258.99, 348.25)","(30.87, 27.44)",,,,,,,"(583.09, 63.33)",,,"(525.82, 29.26)",,,,"(648.74, 17.62)","(537.45, 23.41)",,,,"(415.26, 16.49)",,,,,,,,"(383.47, 44.18)",,,"(675.87, 27.70)","(537.27, 17.38)",,,,"(632.98, 248.79)","(625.09, 32.72)","(384.51, 446.35)","(440.53, 302.59)","(377.51, 66.05)","(147.16, 17.34)"
528,,,,,"(133.94, 165.97)",,"(391.44, 447.20)",,"(274.26, 223.61)",,,,,,,"(201.07, 2.23)",,,"(625.74, 47.19)","(267.10, 197.91)","(139.01, 24.07)","(550.12, 199.77)",,"(265.96, 17.88)","(183.34, 16.87)",,,,"(46.47, 19.85)","(288.07, 221.28)",,,,,"(67.82, 19.44)",,"(552.77, 16.11)",,,"(179.46, 66.58)",,,,,,,,,,,,,,,"(259.05, 347.33)","(31.82, 27.47)",,,,,,,,,,"(525.90, 29.43)",,,,"(647.76, 18.18)",,,,,"(418.04, 16.26)",,,,,,,,"(383.49, 44.17)",,,"(673.83, 26.51)","(535.90, 17.55)",,,,"(633.34, 247.12)","(625.28, 31.12)","(384.54, 446.46)","(441.77, 301.44)","(377.42, 64.84)","(146.78, 17.31)"
529,,,,,"(133.79, 164.45)",,"(391.43, 447.21)",,"(274.26, 223.61)",,,,,,,"(201.04, 2.25)",,,"(626.03, 46.97)","(267.12, 197.93)","(139.18, 24.25)","(550.23, 199.84)",,"(265.97, 17.83)","(183.35, 16.86)",,,,"(47.71, 19.43)","(288.10, 221.28)",,,,,"(67.85, 19.66)",,"(552.41, 15.99)",,,"(180.92, 67.27)",,,,,,,,,,,,,,,"(259.06, 346.57)","(32.61, 27.47)",,,,,,,,,,"(525.54, 29.48)",,,,"(645.95, 18.58)","(539.10, 24.00)",,,,"(420.18, 16.18)",,,,,,,,"(383.54, 44.13)",,,"(672.17, 25.59)","(533.32, 18.31)",,,,"(633.74, 245.73)","(625.47, 30.09)","(384.55, 446.43)","(442.42, 300.50)","(377.25, 63.84)","(148.89, 16.94)"
530,,,,,"(133.69, 162.75)",,"(391.37, 447.22)",,"(274.21, 223.61)",,,,,,,"(201.02, 2.28)",,,"(625.96, 46.87)","(267.10, 197.90)","(139.39, 24.20)","(550.14, 199.80)",,"(266.23, 17.88)","(183.35, 16.89)",,,,"(49.23, 18.58)","(288.14, 221.34)",,,,,"(67.77, 19.65)",,"(553.13, 15.85)",,,"(182.82, 67.94)",,,,,,,,,,,,,,,"(259.25, 345.81)","(34.38, 27.44)",,,,,,,"(583.37, 63.32)",,,"(525.23, 29.60)",,,,"(644.30, 18.65)","(540.64, 24.04)",,,,"(421.61, 16.24)",,,,,,,,"(383.49, 44.10)",,,"(671.13, 25.08)","(530.60, 19.03)",,,,"(635.09, 244.31)","(627.02, 28.02)","(384.46, 446.44)","(443.24, 299.93)","(377.07, 62.09)","(149.82, 18.01)"
531,,,,,"(133.32, 160.76)",,"(391.36, 447.23)",,"(274.25, 223.59)",,,,,,,"(200.92, 2.28)",,,"(625.85, 46.68)","(267.12, 197.92)","(139.32, 24.58)","(550.15, 199.79)",,"(266.30, 18.10)","(183.43, 16.89)",,,,"(50.52, 17.99)","(288.12, 221.31)",,,,,"(68.45, 20.24)",,"(553.72, 16.55)",,,"(184.90, 68.76)",,,,,,,,,,,,,,,"(259.47, 344.57)","(35.12, 27.40)",,,,,,,"(583.35, 63.16)",,,"(525.24, 29.66)",,,,"(642.90, 18.82)","(541.56, 24.65)",,,,"(424.46, 16.37)",,,,,,,,"(383.94, 44.17)",,,"(669.89, 24.78)","(529.05, 19.17)",,,,"(636.20, 242.55)","(627.12, 26.43)","(384.52, 446.50)","(443.84, 298.64)","(376.90, 60.08)","(150.93, 18.46)"
532,,,,,"(133.43, 159.04)",,"(391.34, 447.18)",,"(274.27, 223.57)",,,,,,,"(201.02, 2.23)",,,"(625.80, 46.51)","(267.14, 197.88)","(139.67, 25.38)","(550.01, 199.75)",,"(266.44, 18.26)","(183.46, 16.78)",,,,"(50.82, 16.59)","(288.16, 221.31)",,,,,"(69.63, 21.43)",,"(554.15, 16.78)",,,"(186.72, 69.52)",,,,,,,,,,,,,,,"(259.64, 343.37)","(36.14, 27.14)",,,,,,,"(583.30, 63.19)",,,"(525.14, 29.59)",,,,"(641.98, 19.13)","(543.76, 24.39)",,,,"(425.65, 17.18)",,,,,,,,"(383.98, 44.18)",,,"(669.47, 24.88)","(527.45, 19.00)",,,,"(637.17, 241.23)","(627.40, 24.43)","(384.41, 446.44)","(444.67, 297.93)","(376.74, 58.54)","(152.35, 18.91)"
533,,,,,"(133.29, 156.63)",,"(391.31, 447.13)",,"(274.28, 223.57)",,,,,,,"(200.99, 2.25)",,,"(625.91, 46.63)","(267.14, 197.90)","(139.56, 24.53)","(549.94, 199.72)",,"(266.51, 18.42)","(183.44, 16.86)",,,,"(52.51, 14.44)","(288.16, 221.27)",,,,,"(71.09, 22.33)",,"(554.04, 16.87)",,,"(188.42, 70.28)",,,,,,,,,,,,,,,"(259.96, 342.34)","(37.76, 27.01)",,,,,,,,,,"(524.99, 29.58)",,,,"(641.29, 18.92)","(546.22, 24.27)",,,,"(427.02, 17.88)",,,,,,,,"(383.92, 44.41)",,,"(668.91, 26.18)","(525.23, 19.07)",,,,"(638.33, 239.32)","(628.25, 23.03)","(384.36, 446.42)","(445.03, 296.65)","(376.65, 57.25)","(154.28, 19.44)"
534,,,,,"(133.24, 154.89)",,"(391.31, 447.16)",,"(274.25, 223.56)",,,,,,,"(200.96, 2.23)",,,"(625.97, 46.59)","(267.12, 197.89)","(139.34, 24.40)","(549.95, 199.64)",,"(267.26, 18.24)","(183.33, 16.90)",,,,,"(288.16, 221.28)",,,,,"(72.78, 23.12)",,"(553.53, 17.07)",,,"(189.64, 70.38)",,,,,,,,,,,,,,,"(260.74, 340.85)","(39.27, 27.19)",,,,,,,,,,"(525.05, 29.61)",,,,"(639.81, 18.63)","(548.40, 24.45)",,,,"(429.05, 18.86)",,,,,,,,"(384.28, 44.62)",,,"(668.06, 27.41)","(523.80, 18.90)",,,,"(639.43, 237.75)","(628.68, 21.83)","(384.35, 446.42)","(445.01, 296.07)","(376.79, 55.05)","(156.32, 19.71)"
535,,,,,"(133.03, 152.52)",,"(391.31, 447.19)",,"(274.25, 223.58)",,,,,,,"(201.04, 2.26)",,,"(625.93, 46.65)","(267.14, 197.92)","(139.34, 24.38)","(549.95, 199.75)",,"(268.12, 17.65)","(183.33, 16.91)",,,,,"(288.15, 221.28)",,,,,"(74.09, 24.06)",,"(553.21, 17.03)",,,"(190.78, 70.54)",,,,,,,,,,,,,,,"(261.98, 338.72)","(40.97, 26.78)",,,,,,,,,,"(525.03, 29.74)",,,,"(638.52, 18.35)","(551.59, 24.19)",,,,"(430.82, 20.36)",,,,,,,,"(383.95, 44.49)",,,"(665.99, 28.37)","(521.81, 18.98)",,,,"(640.37, 236.05)","(628.52, 21.93)","(384.33, 446.43)","(445.24, 295.14)","(377.05, 53.20)","(158.72, 20.15)"
536,,,,,"(132.77, 150.52)",,"(391.32, 447.17)",,"(274.24, 223.57)",,,,,,,,,,"(625.85, 46.64)","(267.12, 197.92)","(139.17, 24.47)","(549.87, 199.79)",,"(269.63, 17.97)","(183.24, 16.87)",,,,,"(288.11, 221.30)",,,,,"(75.31, 25.15)",,"(552.97, 17.17)",,,"(192.16, 70.63)",,,,,,,,,,,,,,,"(262.84, 337.77)","(42.19, 26.37)",,,,,,,,,,"(525.16, 29.85)",,,,"(638.11, 18.30)","(554.06, 24.69)",,,,"(432.07, 21.94)",,,,,,,,"(383.85, 44.47)",,,"(664.96, 29.61)","(520.10, 18.52)",,,,"(641.68, 233.92)","(628.70, 22.29)","(384.38, 446.39)","(445.06, 294.01)","(377.36, 51.72)","(160.64, 20.05)"
537,,,,,"(132.88, 148.31)",,"(391.29, 447.16)",,"(274.29, 223.58)",,,,,,,,,,"(625.86, 46.67)","(267.16, 197.93)","(139.16, 24.51)","(549.89, 199.80)",,"(270.47, 18.08)","(183.21, 16.93)",,,,,"(288.16, 221.32)",,,,,"(75.80, 25.15)",,"(552.99, 17.14)",,,"(193.58, 70.39)",,,,,,,,,,,,,,,"(263.75, 336.64)","(43.12, 26.52)",,,,,,,,,,"(525.33, 29.83)",,,,"(637.93, 18.03)","(555.94, 24.83)",,,,"(432.73, 23.02)",,,,,,,,"(383.92, 44.45)",,,"(662.98, 30.74)","(518.75, 18.36)",,,,"(642.81, 232.14)","(629.31, 22.84)","(384.39, 446.39)","(444.80, 293.35)","(377.31, 50.58)","(162.96, 20.08)"
