frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id50,id51,id53,id57,id61,id71,id72,id78,id79,id82,id83,id84,id89,id92,id95,id97,id99,id104,id109,id110,id113,id119,id121,id122,id123,id129,id130,id132,id135,id140,id145,id154,id155,id163,id164,id166,id167,id183,id185,id195,id200,id201,id204,id209,id210,id214
287,,"(537.28, 161.08)",,,,,"(492.77, 47.53)","(525.90, 342.18)",,,,"(177.34, 347.53)",,,,,,,"(171.24, 271.33)",,,,"(48.50, 177.98)",,,,,"(438.67, 342.23)",,,"(57.85, 341.89)",,,,"(634.49, 347.42)",,,"(373.57, 156.92)",,"(614.13, 350.05)",,,,,"(401.83, 350.53)",,,,,,,,,,,,"(647.87, 353.51)",,,,,,"(510.07, 70.72)",,,,"(55.26, 39.37)","(271.46, 349.27)",,,"(421.53, 292.63)",,"(415.38, 349.96)",,"(624.22, 225.59)",,,,,,,"(146.46, 351.15)","(626.67, 352.97)",,"(263.04, 197.02)",,"(312.06, 213.68)",,,,,,"(142.84, 304.67)"
288,,"(537.28, 159.51)",,,,,"(492.80, 45.23)","(525.95, 342.16)",,,,"(177.30, 347.73)",,,,,,,"(171.19, 270.03)",,,,"(48.43, 178.17)",,,,,"(438.68, 342.32)",,,"(58.19, 339.75)",,,,"(635.27, 346.95)",,,"(373.83, 155.56)",,"(614.38, 350.45)",,,,,"(401.81, 350.50)",,,,,,,,,,,,"(647.12, 353.67)",,,,,,"(509.34, 69.40)",,,"(519.82, 278.28)","(55.64, 37.55)","(271.69, 349.23)",,,"(422.02, 292.48)",,"(415.43, 349.86)",,"(625.61, 224.53)",,,,,,,"(146.49, 351.11)","(626.82, 352.90)",,"(263.10, 195.55)",,"(305.12, 223.87)",,,,,,"(142.13, 304.77)"
289,,"(537.60, 157.90)",,,,,"(492.76, 42.72)","(525.94, 342.10)",,,,"(178.60, 348.00)",,,,,,,"(170.82, 268.17)",,,,"(48.38, 178.11)",,,,,"(438.65, 342.31)",,,"(58.25, 337.57)",,,,"(635.50, 346.97)",,,"(374.09, 154.14)",,"(614.49, 350.63)",,,,,"(401.73, 350.50)",,,,,,,,,,,,"(646.34, 353.15)",,,,,,"(508.71, 67.33)",,,"(512.70, 256.03)","(56.38, 35.52)","(271.65, 349.44)",,,"(422.47, 292.23)",,"(415.47, 350.16)",,"(626.71, 223.71)",,,,,,,"(146.54, 350.99)","(626.73, 352.93)",,"(263.61, 193.22)",,"(306.54, 220.50)",,,,,,"(141.25, 304.04)"
290,,"(537.99, 156.25)",,,,,"(492.70, 40.10)","(525.97, 342.15)",,,,"(178.78, 348.13)",,,,,,,"(170.06, 267.06)",,,,"(48.43, 178.11)",,,,,"(438.62, 342.34)",,,"(58.27, 335.86)",,,,"(635.55, 347.15)",,,"(374.46, 152.55)",,"(614.48, 350.62)",,,,,"(401.79, 350.53)",,,,,,,,,,,,"(644.56, 352.73)",,,,,,"(507.96, 65.70)",,,"(535.01, 256.78)","(57.79, 33.73)","(271.73, 349.45)",,,"(423.45, 291.05)",,"(415.84, 350.09)",,"(627.76, 223.12)",,,,,,,"(146.56, 350.97)","(626.70, 352.88)",,"(264.30, 191.73)",,"(306.14, 222.70)",,,,,,"(140.32, 304.17)"
291,,"(537.97, 154.57)",,,,,"(492.72, 38.01)","(525.92, 342.14)",,,,"(179.50, 348.16)",,,,,,,"(170.17, 266.23)",,,,"(48.41, 178.12)",,,,,"(438.60, 342.15)",,,"(58.27, 334.37)",,,,"(635.95, 347.26)",,,"(374.58, 150.79)",,"(614.53, 350.45)",,,,,"(401.72, 350.53)",,,,,,,,,,,,"(645.26, 353.07)",,,,,,"(507.08, 64.75)",,,"(553.09, 276.22)","(59.10, 31.71)","(271.79, 349.48)",,,"(424.69, 292.77)",,"(416.08, 350.02)",,"(629.56, 221.98)",,,,,,,"(146.59, 350.98)","(626.39, 353.09)",,"(264.70, 190.23)",,,,,,,,"(139.85, 304.03)"
292,,"(538.27, 153.03)",,,,,"(492.93, 35.82)","(525.93, 342.19)",,,,"(179.98, 348.20)",,,,,,,"(170.01, 265.11)",,,,"(48.52, 178.13)",,,,,"(438.62, 342.14)",,,"(57.80, 332.04)",,,,"(635.76, 347.71)",,,"(374.51, 148.98)",,"(614.40, 350.42)",,,,,"(401.76, 350.54)",,,,,,,,,,,,"(643.48, 351.22)",,,,,,"(506.13, 63.39)",,,"(542.53, 289.10)","(60.35, 29.82)","(271.72, 349.45)",,,"(425.23, 292.44)",,"(416.63, 349.95)",,"(630.18, 220.93)",,,,,,,"(146.56, 350.99)","(626.88, 352.99)",,"(265.07, 189.13)",,,,,,,,"(139.36, 304.05)"
293,,"(538.63, 152.02)",,,,,"(492.91, 33.70)","(525.91, 342.15)",,,,"(180.33, 348.18)",,,,,,,"(170.07, 263.79)",,,,"(48.53, 178.11)",,,,,"(438.86, 341.83)",,,"(56.51, 329.88)",,,,"(635.28, 347.39)",,,"(374.53, 147.37)",,"(614.47, 350.98)",,,,,"(401.77, 350.54)",,,,,,,,,,,,"(643.69, 351.71)",,,,,,"(505.30, 62.14)",,,"(537.92, 291.99)","(61.79, 27.51)","(271.65, 349.48)",,,"(425.97, 291.65)",,"(416.90, 349.92)",,"(631.59, 219.78)",,,,,,,"(146.39, 350.50)","(626.33, 352.93)",,"(265.93, 187.70)",,,,,,,,"(139.09, 304.05)"
294,,"(538.97, 150.95)",,,,,"(493.01, 31.33)","(525.91, 342.20)",,,,"(181.35, 348.34)",,,,,,,"(170.04, 263.04)",,,,"(48.57, 178.06)",,,,,"(438.87, 341.40)",,,"(55.37, 328.19)",,,,"(635.28, 347.35)",,,"(374.56, 145.80)",,"(614.45, 350.99)",,,,,"(401.73, 350.55)",,,,,,,,,,,,"(642.61, 352.21)",,,,,,"(504.46, 60.54)",,,"(557.64, 304.66)","(62.83, 25.72)","(271.70, 349.46)",,,"(426.25, 291.02)",,"(416.88, 349.84)",,"(633.10, 218.81)",,,,,,,"(146.02, 350.45)","(625.83, 352.72)",,"(266.34, 187.07)",,,,,,,,"(139.04, 304.22)"
295,,"(539.24, 150.32)",,,,,"(492.68, 28.37)","(525.88, 342.22)",,,,"(182.74, 348.31)",,,,,,,"(169.59, 262.00)",,,,"(48.53, 178.10)",,,,,"(438.83, 341.36)",,,"(54.43, 326.38)",,,,"(635.27, 347.44)",,,"(374.49, 144.22)",,"(614.42, 350.98)",,,,,"(401.75, 350.60)",,,,,,,,,,,,"(641.50, 352.97)",,,,,,"(503.56, 59.21)",,,"(549.52, 313.96)","(63.40, 24.05)","(271.65, 349.36)",,,"(426.80, 290.58)",,"(416.86, 349.87)",,"(634.83, 217.91)",,,,,,,"(145.46, 350.49)","(625.16, 352.43)",,"(266.52, 186.96)",,,,,,,,"(138.85, 304.31)"
296,,"(539.50, 149.81)",,,,,"(492.87, 25.82)","(525.91, 342.17)",,,,"(184.26, 348.71)",,,,,,,"(169.51, 260.71)",,,,"(48.45, 178.15)",,,,,"(438.87, 341.31)",,,"(53.45, 324.65)",,,,"(635.19, 347.63)",,,"(374.49, 142.43)",,"(614.38, 350.99)",,,,,"(401.70, 350.65)",,,,,,,,,,,,"(641.22, 353.08)",,,,,,"(502.39, 57.80)",,,"(545.01, 330.48)","(64.19, 22.21)","(271.78, 349.40)",,,"(427.38, 290.30)",,"(416.92, 349.85)",,"(636.12, 216.82)",,,,,,,"(144.62, 350.20)","(625.33, 352.43)",,"(266.68, 186.35)",,,,,,,,"(138.70, 304.49)"
297,,"(540.14, 148.40)",,,,,"(493.08, 23.43)","(526.10, 342.30)",,,,"(185.30, 348.73)",,,,,,,"(169.29, 259.48)",,,,"(48.44, 178.15)",,,,,"(438.82, 341.76)",,,"(52.37, 323.03)",,,,"(635.27, 347.55)",,,"(374.59, 140.69)",,"(614.48, 351.15)",,,,,"(401.73, 350.66)",,,,,,,,,,,,"(641.10, 353.28)",,,,,,"(501.43, 57.19)",,,,"(64.91, 19.71)","(271.54, 348.99)",,,"(428.11, 289.96)",,"(416.94, 349.82)",,"(637.70, 215.65)",,,,,,,"(143.57, 349.49)","(625.19, 352.39)",,"(266.75, 185.96)",,,,,,,,"(138.42, 304.53)"
298,,"(541.21, 147.36)",,,,,"(492.97, 20.97)","(526.09, 342.17)",,,,"(185.44, 348.77)",,,,,,,"(168.91, 258.27)",,,,"(48.41, 178.18)","(284.97, 343.72)",,,,"(438.80, 341.76)",,,"(51.19, 321.68)",,,,"(635.26, 347.55)",,,"(374.69, 138.99)",,"(613.82, 352.02)",,,,,"(401.68, 350.68)",,,,,,,,,,,,"(641.36, 353.28)",,,,,,"(500.24, 56.47)",,,,"(65.66, 16.99)","(271.14, 346.73)",,,"(428.66, 289.48)",,"(416.74, 349.70)",,"(638.90, 215.02)",,,,,,,"(142.40, 349.12)","(625.49, 352.35)",,"(270.73, 181.84)",,,,,,,,"(138.29, 304.42)"
299,"(532.13, 349.45)","(542.47, 146.45)",,,,,"(493.07, 18.47)","(526.00, 342.12)",,,,"(185.88, 348.69)",,,,,,,"(168.56, 256.97)",,,,"(48.39, 178.16)","(279.17, 342.85)",,,,"(437.38, 346.16)",,,"(49.94, 320.25)",,,,"(635.20, 347.50)",,,"(374.71, 137.36)",,"(613.71, 352.11)",,,,,"(401.76, 350.69)",,,,,,,,,,,,"(641.27, 353.37)",,,,,,"(499.39, 55.91)",,,,"(66.26, 14.91)",,,,"(429.15, 288.81)",,"(417.54, 349.41)",,"(640.00, 214.48)",,,,,,,"(141.75, 349.08)","(625.34, 352.41)",,,,,,,,,,"(138.02, 304.23)"
300,"(530.93, 348.93)","(543.11, 146.27)",,,,,"(492.94, 16.52)","(526.07, 342.31)",,,,"(185.91, 348.45)",,,,,,,"(168.16, 255.02)",,,,"(48.32, 178.02)","(280.94, 346.18)",,,,"(434.20, 347.29)",,,"(48.41, 318.43)",,,,"(635.38, 347.40)",,,"(374.93, 135.53)",,"(614.18, 351.94)",,,,,"(401.80, 350.61)",,,,,,,,,,,,"(641.27, 353.43)",,,,,,"(498.60, 55.58)",,,,"(66.62, 13.06)",,,,"(429.70, 287.96)",,"(418.53, 349.62)",,"(641.34, 214.37)",,,,,,,"(140.71, 349.17)","(624.96, 352.41)",,,,,,,,,,"(137.89, 304.30)"
301,"(530.69, 348.99)","(543.77, 145.89)",,,,,"(492.94, 13.04)","(526.11, 342.31)",,,,"(185.84, 348.42)",,,,,,,"(167.71, 253.47)",,,,"(48.33, 178.02)","(283.11, 348.39)",,,,"(434.59, 341.70)",,,"(46.79, 317.37)",,,,"(635.40, 347.40)",,,"(374.60, 133.76)",,"(615.06, 351.57)",,,,,"(401.77, 350.62)",,,,,,,,,,,,"(641.25, 353.44)",,,,,,"(498.25, 55.22)",,,,"(66.49, 12.28)",,,,"(430.27, 287.59)",,"(419.12, 350.06)",,"(642.60, 213.80)",,,,,,,"(140.14, 349.20)","(624.72, 352.30)",,,,,,,,,,"(137.74, 304.30)"
302,"(530.69, 348.98)","(544.74, 145.43)",,,,,,"(526.15, 342.27)",,,,"(185.90, 348.44)",,,,,,,"(167.14, 252.04)",,,,"(48.35, 178.07)","(296.21, 344.68)",,,,"(436.32, 342.36)",,,"(44.80, 316.29)",,,,"(635.41, 347.40)",,,"(374.70, 132.11)",,"(616.13, 351.38)",,,,,"(401.69, 350.76)",,,,,,,,,,,,"(641.52, 353.37)",,,,,,"(497.74, 54.72)",,,,,,,,"(431.15, 286.94)",,"(420.28, 350.34)",,"(643.76, 213.67)",,,,,,,"(139.13, 349.04)","(624.30, 352.19)",,,,,,,"(305.80, 129.83)",,,"(137.16, 303.88)"
303,"(530.61, 348.99)","(545.36, 144.76)",,,,,,"(526.14, 342.30)",,,,"(186.37, 348.63)",,,,,,,"(166.78, 250.10)",,,,"(48.35, 178.09)","(289.06, 347.99)",,,,"(434.78, 344.50)",,,"(42.86, 315.30)",,,,"(637.45, 343.12)",,,"(374.55, 130.26)",,"(616.53, 351.32)",,,,,"(401.55, 350.67)",,,,,,"(305.82, 280.96)","(293.86, 346.46)",,,,,"(642.03, 353.39)",,,,,,"(497.23, 54.30)",,,,,,,,"(431.42, 285.65)",,"(420.59, 350.47)",,"(644.87, 213.50)",,,,,,,"(138.74, 349.00)","(624.42, 352.12)",,,,,,,"(305.19, 129.41)",,,"(137.05, 303.57)"
304,"(530.47, 348.90)","(546.13, 144.18)",,,,,,"(526.12, 342.27)",,,,"(186.39, 348.61)",,,,,,,"(166.37, 248.83)",,,,"(48.31, 178.07)","(288.26, 348.04)",,,,"(435.80, 349.89)",,,"(41.09, 314.59)",,,,"(652.46, 349.24)",,,"(374.51, 128.90)",,"(616.93, 351.38)",,,,,"(401.72, 350.74)",,,,,,"(289.96, 279.11)","(284.14, 342.66)",,,,,"(640.98, 352.97)",,,,,,"(496.73, 53.90)",,,,,,,,"(432.02, 284.74)",,"(421.19, 350.59)",,"(646.26, 212.89)",,,,,,,"(137.96, 348.99)","(624.28, 352.14)",,,,,,,"(305.36, 128.95)",,,"(137.00, 303.76)"
305,"(530.50, 348.90)","(547.11, 143.15)",,,,,,"(526.12, 342.27)",,,,"(186.19, 348.45)",,,,,,,"(165.83, 247.54)",,,,"(48.35, 178.04)","(299.07, 345.25)",,,,"(435.05, 350.44)",,,"(39.33, 313.65)",,,,"(651.17, 353.12)",,,"(374.47, 127.29)",,"(617.09, 351.35)",,,,,"(401.95, 350.74)",,,,,,,,,,,,"(642.77, 352.76)",,,,,,"(496.39, 53.19)",,,,,,,,"(432.73, 283.94)",,"(421.34, 350.56)",,"(648.00, 212.26)",,,,,,,"(137.38, 348.86)","(624.00, 351.83)",,,,,,,"(305.41, 127.48)",,,"(136.59, 303.00)"
306,"(529.12, 348.38)","(547.39, 142.40)",,,,,,"(526.05, 342.28)",,,,"(186.22, 348.61)",,,,,,,"(165.61, 245.66)",,,,"(48.39, 178.06)","(312.15, 334.53)",,,,"(434.57, 351.21)",,,"(37.93, 312.65)",,,,"(651.08, 354.17)",,,"(374.55, 125.73)",,"(617.64, 351.38)",,,,,"(401.84, 350.66)",,,,,,,,,,,,"(642.82, 353.27)",,,,,,"(496.38, 53.17)",,,,,,,,"(433.13, 282.97)",,"(421.32, 350.72)",,"(649.23, 212.13)",,,,,,,"(137.14, 348.69)","(623.43, 351.81)",,,,,,,"(305.24, 126.15)",,,"(135.66, 302.49)"
307,"(528.77, 348.33)","(548.43, 141.46)",,,,,,"(526.08, 342.26)",,,,"(186.22, 348.62)",,,,,,,"(165.34, 244.20)",,,,"(48.36, 178.06)","(306.47, 340.80)",,,,"(434.51, 351.15)",,,"(36.97, 311.79)",,,,"(650.44, 353.96)",,,"(374.66, 124.20)",,"(617.87, 351.30)",,,,,"(401.88, 350.70)",,,,,,,,,,,,"(642.90, 353.16)",,,,,,"(496.42, 53.17)",,,,,"(273.66, 348.88)",,,"(433.64, 282.00)",,"(421.42, 350.52)",,"(650.30, 211.25)",,,,,,,"(137.14, 348.75)","(623.33, 351.75)",,,,,,,"(305.43, 124.59)",,,"(135.10, 301.56)"
308,"(528.52, 348.28)","(549.21, 140.44)",,,,,,"(526.12, 342.25)",,,,"(186.20, 348.51)",,,,,,,"(165.17, 242.70)",,,,"(48.35, 178.06)",,,,,"(434.40, 351.06)",,,"(35.74, 310.62)",,,,"(650.31, 353.97)",,,"(374.38, 122.32)",,"(618.00, 351.16)",,,,,"(401.85, 350.71)",,,,,,,,,,,,"(642.78, 353.21)",,,,,,"(496.48, 53.12)",,,,,"(274.22, 348.81)",,,"(433.96, 281.46)",,"(421.48, 350.56)",,"(651.70, 210.31)",,,,,,,"(137.20, 348.66)","(623.32, 351.75)",,,,,,,"(305.73, 123.34)",,,"(135.07, 301.30)"
309,"(528.33, 348.25)","(549.61, 139.99)",,,,,,"(526.17, 342.19)",,,,"(186.19, 348.45)",,,,,,,"(165.17, 241.32)",,,,"(48.31, 178.05)",,,,,"(434.41, 351.03)",,,"(33.86, 309.22)",,,,"(650.31, 353.96)",,,"(374.25, 120.87)",,"(617.91, 351.28)",,,,,"(401.83, 350.68)",,"(281.37, 346.26)",,,,,,,,,,"(642.87, 353.19)",,,,,,"(496.46, 53.11)",,,,,"(273.82, 349.17)",,,"(434.49, 281.40)",,"(421.60, 350.61)",,"(652.77, 209.74)",,,,,,,"(137.29, 348.76)","(623.21, 351.82)",,,,,,,"(306.10, 121.64)",,,"(134.29, 299.96)"
310,"(528.20, 348.24)","(550.90, 138.91)",,,,,,"(526.25, 342.18)",,,,"(186.09, 348.39)",,,,,,,"(165.37, 239.77)",,,,"(48.27, 178.07)",,,,,"(434.28, 351.03)",,,"(32.45, 307.43)",,,,"(650.20, 354.10)",,,"(373.96, 119.44)",,"(617.89, 351.27)",,,,,"(401.78, 350.74)",,"(275.94, 347.11)",,,,,,,,,,"(642.82, 353.13)",,,,,,"(496.45, 53.10)",,,,,"(273.53, 349.02)",,,"(435.00, 280.58)",,"(421.50, 350.09)",,"(654.19, 209.28)",,,,,,,"(137.32, 348.78)","(623.17, 351.82)",,,,,,,"(307.04, 120.34)",,,"(133.44, 299.02)"
311,"(528.09, 348.34)","(551.84, 138.02)",,,,,,"(526.27, 342.21)",,,,"(186.14, 348.37)",,,,,,,"(165.52, 238.32)",,,,"(48.29, 178.09)",,,,,"(433.86, 350.71)",,,"(30.97, 305.76)",,,,"(650.02, 354.07)",,,"(373.52, 118.42)",,"(617.93, 351.45)",,,,,"(401.69, 350.73)",,"(280.36, 346.52)","(263.72, 346.21)",,,,,,,,,"(642.68, 353.24)",,,,,,"(496.49, 53.10)",,,,,"(274.19, 348.97)",,,"(435.18, 280.35)",,"(421.45, 350.15)",,"(655.53, 208.25)",,,,,,,"(137.53, 348.92)","(623.16, 351.97)",,,,,,,"(307.77, 119.57)",,,"(133.25, 297.70)"
312,"(527.94, 348.40)","(552.69, 136.96)",,,,,,"(526.21, 342.14)",,,,"(186.18, 348.38)",,,,,,,"(165.49, 237.07)",,,,"(48.25, 178.06)",,,,,"(432.93, 350.85)",,,"(29.16, 303.86)",,,,"(650.50, 353.69)",,,"(373.25, 117.32)",,"(617.80, 351.58)",,,,,"(401.71, 350.74)",,"(282.48, 346.36)",,,,,,,,,,"(642.75, 353.23)",,,,,,"(496.50, 53.07)",,,,,"(274.19, 348.72)",,,"(435.38, 280.05)",,"(422.13, 350.35)",,"(656.86, 207.63)",,,,,,,"(137.55, 348.98)","(622.80, 351.96)",,,,,,,"(308.37, 118.96)",,,"(133.35, 297.26)"
313,"(527.49, 348.25)","(553.41, 136.30)",,,,,,"(526.35, 342.17)",,,,"(186.16, 348.35)",,,,,,,"(165.86, 235.66)",,,,"(48.24, 178.04)",,,,,"(431.84, 350.59)",,,"(28.28, 301.17)",,,,"(650.72, 353.70)",,,"(373.16, 116.35)",,"(617.63, 351.56)",,,,,"(401.90, 350.74)",,"(283.47, 346.68)",,,,,,,,,,"(642.91, 353.24)",,,,,,"(496.50, 53.07)",,,,,"(274.55, 348.62)",,,"(435.54, 279.82)",,"(422.30, 350.49)",,"(657.95, 206.92)",,,,,,,"(137.48, 348.98)","(622.97, 352.01)",,,,,,,"(309.54, 117.93)",,,"(133.13, 296.69)"
314,"(526.46, 348.29)","(554.17, 135.88)",,,,,,"(526.61, 342.16)",,,,"(186.24, 348.40)",,,,,,,"(166.09, 234.26)",,,,"(48.29, 178.06)",,,,,"(431.05, 350.09)",,,"(27.81, 298.60)",,,,"(650.82, 353.68)",,,"(372.79, 115.23)",,"(617.72, 351.60)",,,,,"(401.85, 350.75)",,"(284.74, 346.80)",,"(259.90, 347.81)",,,,,,,,"(642.78, 353.08)",,,,,,"(496.65, 52.98)",,,,,"(274.48, 348.83)",,,"(435.68, 279.56)",,"(422.36, 350.59)",,"(659.69, 205.71)",,,,,,,"(137.43, 349.00)","(623.07, 351.77)",,,,,,,"(310.57, 117.00)",,,"(132.61, 295.15)"
315,"(525.72, 348.38)","(554.87, 134.97)",,,,,,"(527.23, 342.08)",,,,"(186.27, 348.43)",,,,,,,"(166.05, 233.09)",,,,"(48.32, 178.05)",,,,,"(430.31, 349.78)",,,"(28.31, 296.20)",,,,"(650.38, 353.65)",,,"(372.17, 114.45)",,"(617.35, 350.66)",,,,,"(401.78, 350.76)",,"(284.94, 347.07)",,"(260.39, 348.32)",,,,,,,,"(642.21, 352.87)",,,,,,"(496.47, 53.26)",,,,,"(274.26, 348.74)",,,"(436.46, 279.28)",,"(422.48, 350.53)",,"(660.92, 204.62)",,,,,,,"(137.47, 349.01)","(620.40, 349.96)",,,,,,,"(311.78, 116.10)",,,"(132.01, 294.54)"
316,"(525.58, 348.29)","(555.50, 134.70)",,,,,,"(527.27, 341.97)",,,,"(186.14, 348.33)",,,,,,,"(166.38, 231.53)",,,,"(48.31, 178.02)",,,,,"(429.47, 349.83)",,,"(28.64, 293.84)",,,,"(650.55, 353.65)",,,"(371.87, 113.70)",,"(617.30, 350.68)",,,,,"(401.73, 350.78)",,"(285.05, 347.10)",,"(260.14, 348.43)",,,,,,,,"(642.36, 353.18)",,,,,,"(496.49, 53.17)",,,,,"(274.20, 348.73)",,,"(436.49, 279.23)",,"(423.89, 350.71)",,"(662.13, 203.66)",,,,,,,"(137.46, 349.06)","(621.29, 341.52)",,,,,,,"(311.98, 115.67)",,,"(131.97, 293.58)"
317,"(525.48, 348.38)","(556.24, 134.16)",,,,,,"(527.49, 341.86)",,,,"(186.18, 348.27)",,,,,,,"(166.76, 230.05)",,,,"(48.32, 178.02)",,,,,,,,"(28.93, 291.41)",,,,"(650.42, 353.62)",,,"(371.68, 112.83)",,"(617.60, 350.52)",,,,,"(401.72, 350.78)",,"(285.12, 347.12)",,"(259.64, 348.72)",,,,,,,,"(642.42, 353.15)",,,,,,"(496.49, 53.16)",,,,,"(274.19, 348.75)",,,"(436.64, 278.67)",,"(426.02, 350.41)",,"(663.62, 202.55)",,,,,,,"(137.47, 349.11)",,,,,,,,"(312.64, 115.62)",,,"(131.81, 293.21)"
318,"(525.41, 348.53)","(556.95, 133.30)",,,,,,"(527.63, 341.65)",,,,"(186.23, 348.26)",,,,,,,"(166.58, 229.14)",,,,"(48.31, 178.01)",,,,,,,,"(29.42, 289.16)",,,,"(650.46, 353.64)",,,"(371.64, 112.82)",,"(617.94, 350.57)",,,,,"(401.64, 350.72)",,"(285.36, 347.18)",,"(258.80, 348.88)",,,,,,,,"(642.57, 353.11)",,,,,,"(496.58, 53.16)",,,,,"(274.55, 348.76)",,,"(436.78, 278.14)",,"(425.26, 350.44)",,"(665.02, 201.08)",,,,,,,"(137.52, 349.19)",,,,,,,,"(313.23, 115.30)",,,"(131.29, 291.63)"
319,"(525.38, 348.76)","(557.54, 133.07)",,,,,,"(527.46, 341.56)",,,,"(186.18, 348.26)",,,,,,,"(167.27, 228.02)",,,,"(48.22, 178.05)",,,,,,,,"(29.06, 286.39)",,,,"(650.35, 353.62)",,,"(371.60, 112.79)",,"(617.65, 351.32)",,,,,"(401.56, 350.67)",,"(285.63, 347.22)",,"(258.39, 348.43)",,,,,,,,"(642.26, 352.98)",,,,,,"(496.59, 53.15)",,,,,"(274.77, 348.72)",,,"(437.14, 277.50)",,"(425.14, 349.95)",,"(665.81, 200.25)",,,,,,,"(137.52, 349.19)",,,,,,,,"(313.64, 114.83)",,,"(130.93, 290.11)"
320,"(525.19, 349.35)","(558.34, 131.74)",,,,,,"(527.86, 341.34)",,,,"(186.26, 348.29)",,,,,,,"(167.52, 226.31)",,,,"(48.25, 178.07)",,,,,,,,"(29.25, 283.64)",,,,"(650.80, 353.82)",,,"(371.59, 112.77)",,"(617.68, 350.86)",,,,,"(401.53, 350.63)",,"(285.72, 347.29)",,"(257.58, 348.27)",,,,,,,,"(642.21, 353.02)",,,,,,"(496.24, 53.24)",,,,,"(275.28, 348.67)",,,"(437.31, 276.79)",,"(425.00, 349.93)",,"(667.01, 199.04)",,,,,,,"(137.53, 349.20)",,,,,,,,"(313.88, 114.15)",,,"(130.94, 289.31)"
321,"(525.47, 349.45)","(558.49, 130.98)",,,,,,"(528.31, 340.84)",,,,"(186.44, 348.38)",,,,,,,"(167.89, 225.05)",,,,"(48.29, 178.05)",,,,,,,,"(29.86, 281.17)",,,,"(650.99, 353.86)",,,"(371.43, 112.66)",,"(617.83, 350.82)",,,,,"(401.53, 350.54)",,"(285.86, 347.29)",,"(257.19, 348.06)",,,,,,,,"(642.39, 353.17)",,,,,,"(496.36, 53.17)",,,,,"(275.38, 348.62)",,,"(437.58, 275.81)",,"(424.83, 349.94)",,"(668.51, 197.60)",,,,,,,"(137.54, 349.15)","(619.41, 332.67)",,,,,,,"(313.96, 113.86)",,,"(130.83, 289.75)"
322,"(525.84, 349.56)","(558.67, 130.43)",,,,,,"(528.82, 340.61)",,,,"(186.40, 348.37)",,,,,,,"(168.76, 223.69)",,,,"(48.29, 178.04)",,,,,,,,"(30.86, 278.79)",,,,"(651.61, 353.73)",,,"(371.12, 112.81)",,"(618.04, 351.70)",,,,,"(401.72, 350.39)",,"(286.14, 347.32)",,"(256.33, 347.65)",,,,,,,,"(642.41, 353.31)",,,,,,"(496.61, 53.13)",,,,,"(275.45, 348.55)",,,"(437.60, 275.27)",,"(424.45, 350.89)",,"(669.43, 196.77)",,,,,,,"(137.51, 349.20)","(626.55, 328.15)",,,,,,,"(314.33, 112.57)",,,"(130.76, 289.51)"
323,"(526.31, 349.67)","(558.70, 129.38)",,,,,,"(528.73, 340.61)",,,,"(186.37, 348.37)",,,,,,,"(169.44, 222.61)",,,,"(48.29, 178.08)",,,,,,,,"(32.07, 276.85)",,,,"(651.61, 353.52)",,,"(370.91, 112.73)",,"(617.63, 351.61)",,,,,"(402.25, 350.25)",,"(286.17, 347.32)",,"(256.43, 347.91)",,,,,,,,"(642.40, 353.24)",,,,,,"(496.73, 53.11)",,,,,"(275.38, 348.44)",,,"(438.12, 274.06)",,"(424.46, 350.87)",,"(670.32, 195.80)",,,,,,,"(137.50, 349.23)",,,,,,,,"(314.41, 111.51)",,,"(130.69, 289.19)"
324,"(526.30, 349.75)","(558.92, 128.63)",,,,,,"(528.78, 340.56)",,,,"(186.30, 348.53)",,,,,,,"(169.92, 221.41)",,,,"(48.28, 178.11)",,,,,,,,"(33.37, 274.70)",,,,"(651.95, 353.51)",,,"(370.64, 112.72)",,"(617.10, 351.43)",,,,,"(402.74, 349.80)",,"(286.28, 347.34)",,"(256.31, 347.80)",,,,,,,,"(642.63, 353.36)",,,,,,"(496.39, 53.18)",,,,,"(275.28, 348.42)",,,"(438.36, 273.56)",,"(424.33, 350.76)",,"(670.94, 194.67)",,,,,,,"(137.70, 349.26)",,,,,,,,"(314.35, 110.64)",,,"(129.93, 287.78)"
325,"(526.22, 349.75)","(558.73, 127.66)",,,,,,"(528.72, 340.78)",,,,"(186.31, 348.43)",,,,,,,"(170.65, 220.12)",,,,"(48.28, 177.96)",,,,,,,,"(35.14, 272.43)",,,,"(651.58, 353.29)",,,"(370.66, 112.73)",,"(617.46, 351.46)",,,,,"(403.29, 349.54)",,"(286.21, 347.35)",,"(256.27, 347.76)",,,,,,,,"(642.10, 353.33)",,,,,,"(496.40, 53.18)",,,,,"(275.49, 348.35)",,,"(438.49, 272.71)",,"(423.60, 350.97)",,"(671.40, 194.03)",,,,,,,"(137.66, 349.28)",,,,,,,,"(314.49, 109.21)",,,"(129.58, 286.46)"
