frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id66,id67,id68,id69,id70,id71,id75,id77,id98,id105,id110,id111,id113,id116,id119,id122,id123,id124,id132,id133,id134,id135,id136,id142,id154,id155,id157,id158,id159,id161,id162,id163,id164,id165,id166,id168,id171,id172,id173,id175,id177,id182,id183,id184,id188,id189,id190,id191,id194,id195,id196,id197,id212,id217,id223,id225,id226,id227,id229,id235,id236,id237,id246,id247,id248,id249,id253,id254,id259,id262,id266,id267,id269,id271,id272,id278,id280,id281,id282,id283,id288,id292,id294,id296,id297,id298,id309,id318,id324,id328,id343,id346,id349,id354,id356,id376,id379,id383,id394,id395,id402,id405,id407,id411,id413,id414,id415,id417,id420,id431,id438,id441,id443,id445,id448,id450,id453,id454,id458,id463,id464,id466,id467,id471,id475,id476,id489,id490,id499,id507,id509,id510,id513,id525,id526,id528,id530,id532,id534,id538,id544,id545,id549,id552,id559
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(122.84, 320.22)",,,,,,,,,,,,,,,"(371.09, 350.32)",,,,,,,,,,,,,"(15.90, 173.40)",,,,,,,,"(295.41, 348.31)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(378.84, 350.35)",,,"(370.35, 224.28)",,,,,,,,,,,,,,,,,,,"(498.92, 350.74)","(16.64, 116.61)",,,"(30.46, 167.62)",,,,,"(626.92, 292.79)",,,,"(379.45, 236.72)",,,"(169.82, 314.05)",,,,,"(125.26, 81.76)",,,"(144.11, 172.14)",,,,"(540.01, 338.08)",,,,,"(491.35, 342.58)",,,,"(614.39, 42.13)","(529.48, 347.35)","(615.55, 140.65)","(34.11, 52.42)","(613.99, 128.21)","(284.19, 218.03)","(137.43, 53.66)",,"(308.42, 18.54)","(309.42, 12.53)",,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(123.00, 320.10)",,,,,,,,,,,,,,,"(371.28, 350.41)",,,,,,,,,,,,,"(15.95, 173.38)",,,,,,,,"(296.06, 348.35)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(378.88, 350.21)",,,"(370.00, 222.75)",,,,,,,,,,,,,,,,,,,"(499.11, 350.84)","(16.70, 116.61)",,,"(32.28, 167.64)",,,,,"(626.96, 292.12)",,,,"(379.35, 236.42)",,,"(168.86, 312.41)",,,,,"(125.36, 79.27)",,,"(143.28, 169.46)",,,,"(539.63, 337.81)",,,,"(163.79, 326.33)","(491.45, 342.27)",,,,"(614.34, 42.07)","(530.31, 347.34)","(615.47, 140.25)","(34.15, 52.51)","(613.80, 126.93)","(283.88, 216.19)","(138.80, 52.48)",,"(308.44, 17.08)",,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(122.82, 319.90)",,,,,,,,,,,,,,,"(371.71, 350.64)",,,,,,,,,,,,,"(15.86, 173.41)",,,,,,,,"(296.81, 348.14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(378.89, 350.06)",,,"(369.80, 221.16)",,,,,,,,,,,,,,,,,,,"(499.04, 350.75)","(16.60, 116.54)",,,"(33.56, 167.39)",,,,,"(627.06, 291.34)",,,,"(378.73, 235.86)",,,"(167.66, 311.61)",,,,,"(125.25, 76.73)",,,"(142.10, 167.74)",,,,"(539.68, 337.40)",,,,,"(492.56, 340.73)",,,,"(619.26, 38.87)",,"(615.38, 140.09)","(34.27, 52.38)","(613.06, 125.22)","(283.22, 214.72)","(140.37, 51.24)",,"(308.49, 16.32)",,"(311.54, 199.62)",,,,,,,,,,,,
297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.58, 326.19)",,,,,,,,,,,,,,,,,,,,"(122.71, 319.98)",,,,,,,,,,,,,,,"(371.22, 350.39)",,,,,,,,,,,,,"(15.77, 173.43)",,,,,,,,"(297.66, 348.33)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(378.88, 350.18)",,,"(370.02, 219.59)",,,,,,,,,,,,,,,,,,,,"(16.29, 116.73)",,,"(34.79, 167.11)",,,,,"(627.25, 290.37)",,,,"(378.24, 235.16)",,,"(166.56, 310.71)",,,,,"(125.58, 73.86)",,,"(141.08, 165.51)",,,,"(539.70, 337.50)",,,,,,,,,,,"(615.70, 140.42)","(34.10, 52.43)","(612.90, 123.76)","(282.47, 212.94)","(142.59, 50.53)",,"(308.57, 15.67)",,"(311.68, 199.13)",,,,,,,,,,,,
298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.57, 326.13)",,,,,,,,,,,,,,,,,,,,"(123.02, 319.90)",,,,,,,,,,,,,,,"(370.82, 349.80)",,,,,,,,,,,,,"(15.68, 173.46)",,,,,,,,"(298.53, 348.34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(378.44, 350.00)",,,"(370.01, 217.86)",,,,,,,,,,,,,,,,,,,,"(16.65, 116.64)",,,"(36.37, 167.23)",,,,,"(627.23, 289.39)",,,,"(378.06, 234.41)",,,"(165.44, 309.93)",,,,,"(125.21, 71.50)",,,"(140.14, 163.63)",,,,"(539.67, 337.55)",,,,,,,,,,,"(615.70, 140.47)","(34.19, 52.42)","(612.74, 122.64)","(282.28, 211.04)","(145.70, 49.92)",,"(308.57, 15.54)",,"(311.70, 199.03)",,,,,,,,,,,,
299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.45, 326.16)",,,,,,,,,,,,,,,,,,,,"(123.04, 319.93)",,,,,,,,,,,,,,,"(370.71, 350.03)",,,,,,,,,,,,,"(15.68, 173.43)",,,,,,,,"(299.58, 348.28)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(378.38, 349.82)",,,"(369.72, 215.91)",,,,,,,,,,,,,,,,,,,,"(16.68, 116.61)",,,"(35.94, 167.16)",,,,,"(627.22, 288.21)",,,,"(377.97, 233.79)",,,"(164.89, 308.81)",,,,,"(125.76, 68.89)",,,"(139.09, 161.55)",,,,"(539.65, 337.64)",,,,,,,,,,,"(615.76, 140.27)","(34.15, 52.40)","(612.45, 121.24)","(281.73, 209.11)","(147.96, 49.07)",,"(308.66, 14.79)",,"(311.76, 198.90)",,,,,,,,,,,,
300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.02, 325.89)",,,,,,,,,,,,,,,,,,,,"(122.97, 319.76)",,,,,"(530.05, 346.92)",,,,,,,,,,"(370.86, 350.55)",,,,,,,,,,,,,"(15.70, 173.47)",,,,,,,,"(301.46, 348.41)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(369.94, 213.65)",,,,,,,,,,,,,,,,,,,,"(16.68, 116.57)",,,"(35.89, 167.15)",,,,,"(627.44, 287.41)",,,,"(377.74, 233.26)",,,"(164.14, 308.70)",,,,,"(125.77, 66.78)",,,"(138.18, 159.28)","(549.80, 351.45)",,,"(539.56, 337.46)",,,,,,,,,,,"(616.09, 140.00)","(34.08, 52.43)","(612.26, 119.71)","(281.21, 207.17)","(149.45, 47.46)",,"(308.69, 14.89)",,"(311.70, 198.10)",,,,,,,,,,,,
301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.89, 325.95)",,,,,,,,,,,,,,,,,,,,"(122.86, 319.80)",,,,,"(530.14, 347.01)",,,,,,,,,,"(370.74, 350.53)",,,,,,,,,,,,,"(15.76, 173.45)",,,,,,,,"(302.77, 348.48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(370.10, 211.84)",,,,,,,,,,,,,,,,,,,,"(16.69, 116.56)",,,"(35.90, 167.15)",,,,,"(627.69, 286.71)",,,,"(377.53, 232.72)",,,"(163.43, 308.05)",,,,,"(125.76, 65.25)",,,"(137.25, 157.89)","(549.52, 350.77)",,,"(539.61, 337.45)",,,,,,,,,,,"(616.62, 139.57)","(34.10, 52.48)","(611.88, 117.97)","(281.47, 204.94)","(150.71, 45.99)",,,,"(311.60, 196.91)",,,,,,,,,,,,
302,,,,,,,"(504.03, 350.08)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.82, 325.99)",,,,,,,,,,,,,,,,,,,,"(122.63, 319.75)",,,,,"(529.69, 347.57)",,,,,,,,,,"(370.83, 350.53)",,,,,,,,,,,,,"(15.77, 173.43)",,,,,,,,"(304.00, 348.53)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(369.93, 209.96)",,,,,,,,,,,,,,,,,,,,"(16.66, 116.59)",,,"(35.90, 167.15)",,,,,"(628.06, 285.96)",,,,"(377.37, 232.03)",,,"(162.39, 306.61)",,,,,"(125.68, 63.26)",,,"(136.28, 155.97)","(549.72, 350.15)",,,"(539.73, 337.46)",,,,,,,,,,,"(617.03, 139.05)","(34.04, 52.36)","(611.66, 116.65)","(281.42, 202.63)","(152.03, 44.40)",,,,"(311.58, 196.06)",,,,,,,,,,,,
303,,,,,,,"(505.73, 350.16)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.70, 326.01)",,,,,,,,,,,,,,,,,,,,"(122.63, 319.78)",,,,,"(530.06, 347.86)",,,,,,,,,,"(370.73, 350.56)",,,,,,,,,,,,,"(15.78, 173.44)",,,,,,,,"(305.52, 348.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(370.22, 208.15)",,,,,,,,,,,,,,,,,,,,"(16.67, 116.60)",,,"(35.90, 167.18)",,,,,"(628.40, 285.44)",,,,"(376.99, 230.82)",,,"(160.58, 304.94)",,,,,"(125.82, 61.64)",,,"(134.98, 154.08)","(550.62, 351.34)",,,"(539.61, 337.57)",,,,,,,,,,,"(617.15, 138.62)","(33.95, 52.24)","(611.42, 115.14)","(281.97, 200.28)","(153.68, 43.06)",,,,"(311.26, 194.67)",,,,,,,,,,,,
304,,,,,,,"(507.78, 351.40)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.80, 325.59)",,,,,,,,,,,,,,,,,,,,"(122.52, 319.61)",,,,,"(530.09, 347.60)",,,,,,,,,,"(370.71, 350.50)",,,,,,,,,,,,,"(15.86, 173.42)",,,,,,,,"(306.51, 348.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(370.09, 206.44)",,,,,,,,,,,,,,,,,,,,"(16.63, 116.57)",,,"(35.94, 167.17)",,,,,"(628.68, 285.00)",,,,"(376.67, 229.46)",,,"(159.36, 303.70)",,,,,"(125.80, 59.21)",,,"(133.98, 152.50)","(550.82, 351.32)",,,"(539.58, 337.50)",,,,,,,,,,,"(617.41, 137.89)","(33.85, 51.88)","(611.07, 113.12)","(282.07, 198.35)","(155.49, 41.69)",,,,"(311.02, 193.30)",,,,,,,,,,,,
305,,,,,,,"(504.72, 351.72)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.98, 325.60)",,,,,,,,,,,,,,,,,,,,"(122.84, 320.15)",,,,,"(529.85, 347.02)",,,,,,,,,,"(370.88, 350.62)",,,,,,,,,,,,,"(15.88, 173.43)",,,,,,,,"(308.09, 348.96)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(369.92, 204.44)",,,,,,,,,,,,,,,,,,,,"(16.67, 116.54)",,,"(36.04, 167.14)",,,,,"(628.70, 284.80)",,,,"(376.82, 227.89)",,,"(158.12, 301.87)",,,,,"(125.76, 56.95)",,,"(132.69, 150.24)","(550.87, 351.29)",,,"(539.56, 337.41)","(542.36, 352.10)",,,,,,,,,,"(617.74, 136.87)","(33.37, 49.68)","(610.76, 111.60)","(281.99, 196.34)","(157.56, 40.91)",,,,"(310.71, 191.34)","(26.44, 293.38)",,,,,,,,,,,
306,,,,,,,"(508.03, 350.04)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(122.93, 320.18)",,,,,"(529.76, 347.47)",,,,,,,,,,"(371.00, 350.60)",,,,,,,,,,,,,"(15.90, 173.44)",,,,,,,,"(308.62, 349.28)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(370.39, 202.42)",,,,,,,,,,,,,,,,,,,,"(16.66, 116.56)",,,"(36.34, 167.10)",,,,,"(628.67, 284.94)",,,,"(376.56, 226.62)",,,"(156.46, 300.71)",,,,,"(125.88, 54.40)",,,"(131.50, 148.89)","(551.23, 351.22)",,,"(539.53, 337.42)","(542.40, 352.05)",,,,,,,,,,"(618.02, 135.86)","(31.95, 47.13)","(610.65, 109.38)","(282.32, 194.40)","(160.02, 40.70)",,,,"(310.29, 189.65)","(26.49, 293.39)","(418.09, 349.84)",,,,,,,,,,
307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(122.85, 320.00)",,,,,"(528.69, 347.17)",,,,,,,,,,"(370.98, 350.63)",,,,,,,,,,,,,"(15.95, 173.44)",,,,,,,,"(307.95, 349.18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(370.34, 200.84)",,,,,,,,,,,,,,,,,,,,"(16.69, 116.59)",,,"(36.87, 167.30)",,,,,"(628.79, 284.96)",,,,"(376.21, 225.60)",,,"(155.27, 299.69)",,,,,"(125.75, 51.87)",,,"(130.62, 147.13)","(551.62, 350.95)",,,"(539.57, 337.44)","(542.51, 352.03)",,,,,,,,,,"(618.08, 134.98)","(30.84, 43.62)","(610.43, 107.65)","(282.42, 192.77)","(162.99, 40.66)",,,,"(310.12, 188.35)","(26.55, 293.40)","(418.24, 349.58)",,,,,,,,,,
308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(122.85, 320.03)",,,,,"(528.73, 346.92)",,,,,,,,,,"(370.86, 350.50)",,,,,,,,,,,,,"(16.02, 173.43)",,,,,,,,"(306.88, 348.75)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(370.31, 198.83)",,,,,,,,,,,,,,,,,,,,"(16.75, 116.61)",,,"(37.56, 167.32)",,,,,"(628.80, 284.95)",,,,"(375.93, 224.60)",,,"(154.33, 298.65)",,,,,"(126.10, 49.83)",,,"(129.52, 145.94)","(551.56, 350.90)",,,"(539.69, 337.53)","(542.49, 352.12)",,,,,,,,,,"(618.28, 133.47)","(29.22, 40.43)","(610.28, 105.97)","(282.54, 190.77)","(165.81, 40.82)",,,,"(309.91, 187.63)","(26.56, 293.74)","(418.21, 349.25)",,,,,,,,,,
309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.90, 325.69)",,,,,,,,,,,,,,,,,,,,"(122.91, 320.15)",,,,,"(528.75, 346.95)",,,,,,,,,,"(371.06, 350.35)",,,,,,,,,,,,,"(15.94, 173.47)",,,,,,,,"(305.89, 348.50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(370.68, 196.86)",,,,,"(513.07, 349.62)",,,,,,,,,,,,,,,"(16.75, 116.59)",,,"(38.04, 167.12)",,,,,"(628.77, 284.87)",,,,"(375.78, 223.68)",,,"(153.19, 297.65)",,,,,"(126.20, 47.82)",,,"(128.80, 144.63)","(551.52, 350.85)",,,"(539.73, 337.52)","(542.53, 352.13)",,,,,,"(502.64, 351.60)",,,,"(618.26, 131.59)","(27.37, 37.24)","(610.12, 104.33)","(282.66, 188.93)","(167.40, 40.84)",,,,"(309.62, 186.97)","(26.57, 294.07)","(418.22, 349.36)",,,,,,,,,,
310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(161.98, 325.83)",,,,,,,,,,,,,,,,,,,,"(122.80, 320.10)",,,,,"(528.72, 346.86)",,,,,,,,,,"(371.44, 350.41)",,,,,,,,,,,,,"(16.01, 173.46)",,,,,,,,"(305.08, 348.76)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(370.79, 194.86)",,,,,"(514.07, 349.59)",,,,,,,,,,,,,,,"(16.68, 116.58)",,,"(38.34, 167.07)",,,,,"(628.64, 285.01)",,,,"(375.28, 223.08)",,,"(152.20, 296.81)",,,,,"(126.44, 45.16)",,,"(127.26, 143.27)","(551.04, 350.80)",,,"(539.69, 337.63)","(542.60, 351.95)",,,,,,"(502.61, 351.58)",,,,"(618.14, 129.03)","(25.72, 34.41)","(610.03, 102.56)","(282.78, 186.73)","(169.68, 41.19)",,,,"(309.31, 186.92)","(26.53, 293.72)","(418.10, 349.30)",,,,,,,,,,
311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.54, 325.62)",,,,,,,,,,,,,,,,,,,,"(122.81, 320.10)",,,,,"(529.03, 346.51)",,,,,,,,,,"(371.48, 350.44)",,,,,,,,,,,,,"(16.07, 173.44)",,,,,,,,"(304.20, 348.71)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(371.20, 193.39)",,,,,"(515.17, 349.52)",,,,,,,,,,,,,,,"(16.68, 116.59)",,,"(38.35, 167.13)",,,,,"(628.58, 285.07)",,,,"(374.94, 222.01)",,,"(151.23, 295.46)",,,,,"(126.44, 42.65)",,,"(126.23, 141.73)","(551.01, 350.74)",,,"(539.67, 337.52)","(543.06, 351.76)",,,,,,"(502.58, 351.59)",,,,"(617.93, 127.25)","(24.08, 31.78)","(609.75, 100.79)","(282.51, 184.37)","(171.86, 41.70)",,,,"(308.47, 187.31)","(26.47, 293.46)","(418.07, 349.32)",,,,,,,,,,
312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.84, 325.31)",,,,,,,,,,,,,,,,,,,,"(122.71, 319.82)",,,,,"(529.15, 346.37)",,,,,,,,,,"(371.97, 350.40)",,,,,,,,,,,,,"(15.88, 173.47)",,,,,,,,"(303.49, 348.83)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(370.93, 192.35)",,,,,"(516.09, 349.45)",,,,,,,,,,,,,,,"(16.62, 116.57)",,,"(38.93, 167.13)",,,,,"(628.64, 284.78)",,,,"(374.93, 220.62)",,,"(150.25, 294.21)",,,,,"(126.24, 40.39)",,,"(125.46, 140.90)","(551.40, 350.57)",,,"(539.87, 337.39)","(543.19, 351.83)",,,,,,"(502.57, 351.53)",,,,"(617.44, 124.48)","(22.17, 27.86)","(609.43, 99.31)","(282.51, 182.41)","(174.17, 41.80)",,,,"(307.78, 187.48)","(26.49, 293.71)","(417.99, 349.28)",,,,,,,,,,
313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.73, 325.31)",,,,,,,,,,,,,,,,,,,,"(122.71, 319.80)",,,,,"(529.09, 346.03)",,,,,,,,,,"(372.44, 350.46)",,,,,,,,,,,,,"(15.66, 173.51)",,,,,,,,"(302.41, 348.97)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(371.41, 190.76)",,,,,"(516.62, 349.30)",,,,,,,,,,,,,,,"(16.63, 116.48)",,,"(39.44, 167.11)",,,,,"(628.62, 284.83)",,,,"(374.68, 219.39)",,,"(149.19, 293.17)",,,,,"(126.24, 38.06)",,,"(124.95, 139.92)","(551.35, 350.52)",,,"(539.70, 337.58)","(543.24, 352.00)","(546.48, 352.00)",,,,,"(502.63, 351.46)",,,,"(616.96, 121.98)","(20.69, 25.58)","(609.41, 97.64)","(281.85, 180.40)","(175.79, 42.00)",,,,"(306.90, 189.01)","(26.45, 293.82)","(418.62, 349.27)",,,,,,,,,,
314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.69, 325.22)",,,,,,,,,,,,,,,,,,,,"(122.72, 319.88)",,,,,"(528.89, 346.43)",,,,,,,,,,"(372.64, 350.50)",,,,,,,,,,,,,"(15.96, 173.51)",,,,,,,,"(301.79, 349.49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(371.36, 188.63)",,,,,"(516.25, 349.35)",,,,,,,,,,,,,,,"(16.81, 116.33)",,,"(39.97, 167.09)",,,,,"(628.59, 284.84)",,,,"(373.97, 217.30)",,,"(148.09, 291.49)",,,,,"(126.55, 35.77)",,,"(124.88, 138.81)","(551.21, 350.33)",,,"(539.63, 337.83)","(543.25, 352.21)","(546.00, 352.06)",,,,,"(502.73, 350.82)",,,,"(617.12, 119.40)","(19.60, 22.84)","(609.32, 95.86)","(281.68, 178.17)","(178.16, 42.21)",,,,"(306.94, 188.96)","(26.44, 293.92)","(418.67, 349.68)",,,,,,,,,,
315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.75, 325.26)",,,,,,,,,,,,,,,,,,,,"(122.60, 319.87)",,,,,"(529.09, 346.68)",,,,,,,,,,"(372.98, 350.51)",,,,,,,,,,,,,"(15.96, 173.49)",,,,,,,,"(300.69, 349.27)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(371.36, 186.85)",,,,,"(518.53, 348.92)",,,,,,,,,,,,,,,"(17.01, 116.17)",,,"(40.34, 167.04)",,,,,"(628.65, 284.79)",,,,"(373.59, 215.95)",,,"(147.23, 290.12)",,,,,"(126.66, 33.21)",,,"(124.46, 137.59)","(551.51, 349.90)",,,"(539.64, 337.85)","(543.17, 352.20)",,,,,,"(502.97, 350.45)",,,,"(616.42, 116.35)","(18.31, 20.59)","(609.30, 94.21)","(281.31, 175.81)","(179.88, 42.74)",,,,"(306.42, 189.44)","(26.43, 293.96)","(419.03, 349.68)",,,,,,,,,,
316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.69, 325.30)",,,,,,,,,,,,,,,,,,,,"(122.78, 320.08)",,,,,"(529.07, 346.70)",,,,,,,,,,"(373.34, 350.61)",,,,,,,,,,,,,"(15.83, 173.47)",,,,,,,,"(300.03, 349.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(371.48, 185.02)",,,,,"(518.24, 348.92)",,,,,,,,,,,,,,,"(17.29, 116.01)",,,"(40.30, 167.00)",,,,,"(628.60, 284.79)",,,,"(373.53, 214.37)",,,"(146.25, 288.79)",,,,,"(126.75, 30.77)",,,"(124.32, 136.31)","(550.64, 349.43)",,,"(539.66, 337.74)","(542.84, 352.16)",,,,,,"(502.87, 350.33)",,,,"(616.39, 113.56)","(17.25, 18.60)","(609.29, 92.79)","(280.63, 173.48)","(181.71, 43.09)",,,,"(305.62, 189.89)","(26.38, 293.96)","(419.58, 349.78)",,,,,,,,,,
317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162.86, 325.26)",,,,,,,,,,,,,,,,,,,,"(122.75, 320.10)",,,,,"(529.23, 346.54)",,,,,,,,,,"(373.97, 350.94)",,,,,,,,,,,,,"(15.93, 173.49)",,,,,,,,"(299.58, 349.39)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(371.85, 182.98)",,,,,"(518.91, 348.81)",,,,,,,,,,,,,,,"(17.52, 115.92)",,,"(40.31, 167.03)",,,,,"(628.55, 284.12)",,,,"(372.73, 212.35)",,,"(145.71, 287.66)",,,,,"(126.75, 28.61)",,,"(124.49, 135.10)","(550.72, 349.40)",,,"(539.95, 337.24)","(541.98, 352.16)",,,,,,"(502.56, 350.16)",,,,"(616.40, 110.78)",,"(609.28, 91.23)","(280.76, 171.02)","(183.52, 43.45)",,,,"(304.50, 190.49)","(26.32, 294.32)","(419.31, 349.52)",,,,,,,,,,
318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(122.89, 319.80)",,,,,"(529.44, 347.22)",,,,,,,,,,"(375.18, 351.04)",,,,,,,,,,,,,"(15.91, 173.47)",,,,,,,,"(299.11, 349.19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(372.43, 180.57)",,,,,"(519.77, 348.65)",,,,,,,,,,,,,,,"(17.61, 115.95)",,,"(40.33, 167.04)",,,,,"(628.57, 284.02)",,,,"(372.28, 210.66)",,,"(145.07, 286.06)",,,,,"(127.21, 26.63)",,,"(124.50, 133.40)","(550.84, 349.54)",,,"(539.90, 336.89)","(541.35, 351.67)",,,,,,"(503.87, 349.39)",,,,"(616.25, 107.88)",,"(609.59, 89.58)","(280.03, 168.82)","(184.95, 43.86)",,,,"(303.96, 190.62)","(26.37, 294.29)","(419.48, 349.65)",,,,,,,,,,
319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(122.92, 319.80)",,,,,"(529.33, 347.30)",,,,,,,,,,"(376.33, 350.74)",,,,,,,,,,,,,"(15.81, 173.51)",,,,,,,,"(298.59, 349.26)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(373.03, 178.36)",,,,,"(519.71, 348.70)",,,,,,,,,,,,,,,"(17.69, 115.89)",,,"(40.31, 167.06)",,,,,"(628.51, 283.53)",,,,"(372.02, 209.54)",,,"(143.83, 284.37)",,,,,"(127.37, 24.12)",,,"(124.55, 131.43)","(550.88, 349.46)",,,"(539.90, 336.87)","(541.63, 351.73)","(545.22, 351.20)",,,,,"(503.01, 348.89)",,,,"(615.74, 105.32)",,"(609.74, 87.75)","(280.04, 166.01)","(186.90, 44.08)",,,,"(303.00, 191.09)","(26.39, 294.30)","(419.52, 349.70)",,,,,,,,,,
320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(123.23, 320.08)",,,,,,,,,,,,,,,"(377.27, 350.78)",,,,,,,,,,,,,"(15.83, 173.48)",,,,,,,,"(298.44, 349.26)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(373.21, 176.40)",,,,,,,,,,,,,,,,,,,,"(17.63, 115.88)",,,"(40.31, 167.05)",,,,,"(628.52, 283.54)",,,,"(371.56, 208.76)",,,"(143.51, 282.86)",,,,,"(127.38, 22.53)",,,"(124.45, 129.41)","(551.06, 349.55)",,,"(540.00, 337.31)","(542.76, 351.68)","(543.87, 351.33)",,,,"(530.19, 346.67)","(502.83, 348.82)",,,"(533.54, 341.87)","(615.35, 102.60)",,"(609.85, 85.90)","(279.80, 163.86)","(187.78, 43.81)",,,,"(302.31, 191.16)","(26.39, 294.33)","(420.08, 349.86)",,,,,,,,,,
321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.94, 325.45)",,,,,,,,,,,,,,,,,,,,"(123.18, 320.10)",,,,,,,,,,,,,,,"(378.32, 350.84)",,,,,,,,,,,,,"(15.85, 173.46)",,,,,,,,"(298.29, 349.30)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(373.85, 174.82)",,,,,,,,,,,,,,,,,,,,"(17.63, 115.90)",,,"(40.30, 167.07)",,,,,"(628.58, 283.14)",,,,"(370.99, 207.73)",,,"(142.94, 280.86)",,,,,"(127.64, 20.25)",,,"(124.50, 127.33)","(550.94, 348.41)",,,"(539.78, 336.76)",,"(543.58, 351.55)",,,,"(529.62, 346.64)","(500.56, 351.12)",,,,"(615.07, 99.87)",,"(609.95, 83.95)","(279.49, 161.69)","(189.01, 43.28)",,,,"(301.73, 191.12)","(26.34, 294.29)","(421.34, 349.93)",,,,,,,,,,
